b8-b8a,(b8a-b7)/(b8a+b7),B5/B6,B4/b8a,(b8a-b4)/(b8a+b4),lg5,b8a/b9,B5/b9,B8/b8a,B3/B5,b8-b9,b3-b5,b8-b11,B3/B6,lg8a,(b8-b7)/(b8+b7),b8a-b9,(b8-b8a)/(b8+b8a),B7/b8a,B3/b8a,B5/B7,B3/B11,(b8-b5)/(b8+b5),b4-b8,b4-b6,(b8a-b5)/(b8a+b5),0.1494,0.0734,(b8-b4)/(b8+b4),B4/B7,B6/B8,b2-b5,B2/B12,b9/B11,b3-b4,B7/B12,B5/b8a,1/b11,(b8a-b11)/(b8a+b11),lg8,b6-b9,(b8-b9)/(b8+b9),B6/b8a,B2/b8a,B2/B7,b8-b12,(b8-b2)/(b8+b2),B6/B12,(b8a-b6)/(b8a+b6),(b8-b11)/(b8+b11),b8a-b12,b5-b8a,b2-b4,1/b3,lg4,B8/B12,b11-b12,B5/B12,b6-b8a,(b8-b6)/(b8+b6),b6-b7,B2/B6,B3/B8,b6-b8,b7-b11,B3/B12,0.0498,b9/B12,1/b4,B3,1/b9,b7-b9,B3/B4,B2/B8,b8a-b11,B3/B7,b3-b7,B6/B11,1/b12,b8a/B12,b5-b8,0.0755,0.1532,B7,B7/B8,B4/B8,B7/b9,B2/B3,B3/b9,B11/B12,B8/b9,B6/B7,B4/B6,lg11,b8a/B11,B2/b9,B12,(b8a-b3)/(b8a+b3),b5-b7,B11,B4/B11,lg2,lg3,b4-b5,B5/B11,(b8-b3)/(b8+b3),b3-b6,B5,B5/B8,(b8a-b2)/(b8a+b2),B6/b9,B8/B11,lg12,(b8-b12)/(b8+b12),B4/B12,B2/B11,lg9,B6,0.1554,B8,B2,0.1283,b9,b8a,b7-b8,b7-b8a,b2-b3,b4-b7,b9-b11,0.0911,1/b5,b9-b12,b5-b6,b2-b6,1/b8,1/b8a,B4,0.1366,0.1066,1/b7,lg7,(b8a-b9)/(b8a+b9),B2/B5,B4/b9,B4/B5,(b8a-b12)/(b8a+b12),1/b2,lg6,1/b6,B7/B11,B2/B4,0.1248,som,class,som
-0.0147,0.061988921,0.486895748,1.000496771,-0.000248324,-0.927821325,0.997522299,0.414271556,0.926974665,1.846889952,-0.0152,0.0708,-0.1063,0.899242865,-1.43645918,0.024149286,-0.0005,-0.037896365,0.883258818,0.767014406,0.470191226,0.527142369,0.381199112,0.0148,0.0297,0.413127413,0.33290653,0.548037889,-0.03814433,1.132733408,0.920150054,0.0374,0.433225922,0.688972346,-0.047,0.636591479,0.415300546,3.414134517,-0.185350061,-1.371575867,-0.0301,-0.039134912,0.852955787,0.601092896,0.680539933,-0.0927,0.213263979,0.614751164,0.079356568,-0.22168926,-0.078,-0.1177,-0.0804,6.476683938,-1.436904378,0.668098818,0.0136,0.299319728,-0.0296,0.041585264,-0.0061,0.704717531,0.827438371,-0.0149,-0.1151,0.552810598,0.310947562,0.722520587,4.965243297,0.1544,4.955401388,-0.024,0.766633565,0.648445874,-0.0916,0.868391451,-0.0234,0.586206897,3.58037952,0.720730397,-0.103,0.48977395,0.291515152,0.1778,0.9528403,1.079314041,0.881070367,0.783678756,0.765113974,1.048693161,0.924677899,0.965691789,1.172976121,-1.875185309,0.687265278,0.599603568,0.2793,0.131852685,-0.0942,0.2929,0.687606692,-1.090257359,-1.232509604,0.1178,0.285421646,0.094428152,-0.0173,0.0836,0.448017149,0.249146758,0.850842418,0.637077501,-1.805285305,-0.198969736,0.721088435,0.413110277,-1.438685722,0.1717,0.282582217,0.1866,0.121,0.469748858,0.2018,0.2013,-0.0088,-0.0235,-0.0334,0.0236,-0.0911,0.503074044,11.96172249,-0.0775,-0.0881,-0.0507,5.359056806,4.967709886,0.2014,0.328515112,0.446808511,5.624296963,-1.333212023,-0.001240387,1.447368421,0.998017839,2.409090909,-0.162297129,8.26446281,-1.306797153,5.824111823,0.607033117,0.600794439,0.362021858,26.18,3,26
-0.0226,0.080105846,0.479234973,0.954120267,0.023478459,-0.94607343,1.020918599,0.398817644,0.899331849,1.911060433,-0.018,0.0799,-0.1185,0.915846995,-1.54134586,0.027219537,0.0046,-0.053001876,0.851670379,0.746547884,0.458682008,0.52309613,0.394337017,0.0123,0.0312,0.438180653,0.414852753,0.637347767,-0.029560202,1.120292887,0.906389302,0.0411,0.420091324,0.686329588,-0.0466,0.623613829,0.39064588,3.121098627,-0.175995596,-1.439131195,-0.0369,-0.042674253,0.815144766,0.573719376,0.673640167,-0.1047,0.221046265,0.596868885,0.101840491,-0.226881103,-0.0821,-0.1368,-0.0854,5.966587112,-1.494365048,0.65851272,0.0138,0.286040444,-0.0415,0.049103663,-0.0082,0.703825137,0.830113918,-0.0189,-0.1292,0.546640574,0.348666053,0.717221135,4.66853408,0.1676,4.547521601,-0.0287,0.782446312,0.637939574,-0.0959,0.876569038,-0.0236,0.571161049,3.261578604,0.732224397,-0.1142,0.573735199,0.432121212,0.1912,0.947003467,1.060921248,0.86948613,0.76849642,0.76216462,1.045009785,0.918144611,0.957112971,1.170491803,-2.023032252,0.700686642,0.585720782,0.3066,0.145116042,-0.1035,0.3204,0.668539326,-1.123489296,-1.289114995,0.1265,0.27372035,0.092828146,-0.0154,0.0877,0.434373452,0.270874611,0.832196453,0.630149813,-1.947693334,-0.205899705,0.698630137,0.401997503,-1.52027722,0.183,0.392813642,0.2019,0.1288,0.548230594,0.2199,0.2245,-0.0107,-0.0333,-0.0388,0.023,-0.1005,0.576049185,11.40250855,-0.0867,-0.0953,-0.0542,4.952947003,4.454342984,0.2142,0.429040736,0.524365134,5.230125523,-1.391764987,0.010351035,1.468643101,0.974079127,2.442417332,-0.154584824,7.763975155,-1.355842285,5.464480874,0.596754057,0.60130719,0.453551913,23.93,3,24
-0.0198,0.078360145,0.459490741,0.978825794,0.010700389,-0.908942588,0.994734323,0.380086166,0.904716073,1.972292191,-0.0209,0.0772,-0.1227,0.90625,-1.465513986,0.028446389,-0.0011,-0.050025265,0.85466795,0.75360924,0.447072072,0.504023173,0.406133134,0.0154,0.0306,0.447075209,0.345710627,0.562922869,-0.039345938,1.14527027,0.919148936,0.0404,0.402283412,0.672352752,-0.0468,0.596373405,0.382098171,3.218538783,-0.198457088,-1.377710014,-0.0361,-0.0526581,0.831568816,0.576515881,0.67454955,-0.1098,0.22157245,0.580255205,0.091960063,-0.246039703,-0.09,-0.1284,-0.0836,6.385696041,-1.445819954,0.631296172,0.0129,0.266621894,-0.035,0.042128603,-0.0048,0.693287037,0.832978723,-0.0152,-0.1331,0.525856279,0.272309108,0.701477502,4.916420846,0.1566,4.786979416,-0.0313,0.769911504,0.637234043,-0.1029,0.881756757,-0.021,0.556163502,3.357958361,0.697783747,-0.1086,0.476856835,0.330909091,0.1776,0.944680851,1.081914894,0.850167544,0.765006386,0.749640977,1.043317663,0.89995213,0.972972973,1.177083333,-1.969827185,0.668812359,0.573480134,0.2978,0.14050494,-0.0982,0.3107,0.654650789,-1.085136345,-1.241914759,0.124,0.255551979,0.091120139,-0.0162,0.0794,0.422340426,0.268620269,0.827190043,0.605085291,-1.90086854,-0.226018938,0.683008731,0.385580946,-1.470455116,0.1728,0.325822168,0.188,0.1198,0.520547945,0.2089,0.2078,-0.0104,-0.0302,-0.0368,0.0258,-0.1018,0.552526063,12.59445844,-0.0889,-0.0934,-0.053,5.319148936,4.812319538,0.2034,0.337713535,0.45435827,5.630630631,-1.332343778,-0.002639789,1.508816121,0.973671613,2.561712846,-0.178006329,8.347245409,-1.311550642,5.787037037,0.571612488,0.588987217,0.360655738,24.31,3,24
-0.0214,0.087557604,0.456454602,0.953140578,0.023991833,-0.883895421,1.01108871,0.372479839,0.89332004,1.940460081,-0.0192,0.0695,-0.1232,0.885731933,-1.433344319,0.031366906,0.0022,-0.056345445,0.838983051,0.714855434,0.439096851,0.474206349,0.41604109,0.012,0.0293,0.461566485,0.267605634,0.473612991,-0.032397408,1.136066548,0.903459821,0.0373,0.380952381,0.656084656,-0.0478,0.576567318,0.368394816,3.306878307,-0.202385686,-1.339294094,-0.0365,-0.050847458,0.807078764,0.554336989,0.660724896,-0.1127,0.23415978,0.554642001,0.106758621,-0.255813953,-0.0913,-0.1267,-0.08,6.973500697,-1.391764987,0.613908873,0.0105,0.253168893,-0.0387,0.050718264,-0.0064,0.686843731,0.800223214,-0.0173,-0.1341,0.491264132,0.221711132,0.679684824,5.230125523,0.1434,5.040322581,-0.0301,0.75,0.620535714,-0.1018,0.852049911,-0.0249,0.535383598,3.425830764,0.687221651,-0.1053,0.384284177,0.287272727,0.1683,0.939174107,1.066964286,0.84828629,0.775453278,0.722782258,1.035971223,0.903225806,0.961972668,1.180975911,-1.925230912,0.663359788,0.560483871,0.2919,0.16627907,-0.0944,0.3024,0.632275132,-1.048333178,-1.185605541,0.1173,0.244378307,0.110973342,-0.0185,0.0739,0.412388393,0.286722258,0.816028226,0.592592593,-1.869977107,-0.23922734,0.655018842,0.367724868,-1.423571982,0.1619,0.261875761,0.1792,0.1112,0.496860731,0.1984,0.2006,-0.0109,-0.0323,-0.0322,0.0229,-0.104,0.536754878,13.53179973,-0.0935,-0.088,-0.0507,5.580357143,4.985044865,0.1912,0.279894875,0.379547014,5.941770648,-1.292130089,0.005513784,1.50473613,0.963709677,2.587280108,-0.185380711,8.992805755,-1.264617154,6.176652254,0.556547619,0.581589958,0.297131148,22.63,3,23
-0.0189,0.082258065,0.47137637,0.989567809,0.005243446,-0.899880194,1.00099453,0.384883143,0.906110283,1.945736434,-0.0187,0.0732,-0.1221,0.917174178,-1.43645918,0.033135089,0.0002,-0.049257232,0.847988077,0.748137109,0.453427065,0.494581281,0.404157044,0.0168,0.035,0.444564047,0.318822023,0.52232747,-0.044025157,1.166959578,0.900219298,0.0384,0.392542373,0.660426929,-0.0486,0.578644068,0.384500745,3.28407225,-0.204033215,-1.353225448,-0.0369,-0.048761408,0.815697963,0.575260805,0.678383128,-0.1126,0.22334004,0.556610169,0.101504788,-0.250770179,-0.0937,-0.1239,-0.0834,6.640106242,-1.427122561,0.618305085,0.0095,0.262372881,-0.0371,0.052510098,-0.0065,0.705237515,0.825657895,-0.0182,-0.1338,0.510508475,0.253909844,0.681694915,5.020080321,0.1506,4.972650423,-0.0304,0.756024096,0.634868421,-0.1032,0.882249561,-0.0201,0.539244663,3.389830508,0.682372881,-0.105,0.433799785,0.291515152,0.1707,0.935855263,1.092105263,0.848831427,0.768924303,0.748881154,1.03220339,0.907011437,0.9619215,1.213154689,-1.936435711,0.661083744,0.575832919,0.295,0.144075021,-0.0933,0.3045,0.654187192,-1.068043514,-1.216286029,0.1218,0.254187192,0.095495495,-0.0136,0.0774,0.424342105,0.269631031,0.816509199,0.599014778,-1.886159045,-0.235860913,0.675254237,0.380295567,-1.435568947,0.1642,0.278319123,0.1824,0.1158,0.502853881,0.2011,0.2013,-0.0117,-0.0306,-0.0348,0.0285,-0.1034,0.545041433,12.91989664,-0.0939,-0.0868,-0.0484,5.48245614,4.967709886,0.1992,0.300919842,0.395332876,5.858230814,-1.30247937,0.000497018,1.496124031,0.990551964,2.573643411,-0.188797099,8.635578584,-1.274491185,6.090133983,0.560591133,0.581325301,0.31352459,24.12,3,24
-0.0166,0.069805527,0.463065559,1.007271336,-0.003622498,-1.001302628,1.003456221,0.385176651,0.936471489,1.978065803,-0.0157,0.0981,-0.1114,0.915974146,-1.715676127,0.037084128,0.0009,-0.032806324,0.869498661,0.75928052,0.441461268,0.557146869,0.418550725,0.0185,0.0466,0.445243363,0.728553137,0.845737483,-0.036424493,1.158450704,0.885165509,0.0511,0.455338346,0.731255265,-0.0648,0.683308271,0.383849981,2.808199944,-0.153547133,-1.635681327,-0.0438,-0.031082954,0.828932262,0.579410639,0.666373239,-0.0878,0.235546579,0.651428571,0.093534212,-0.185419441,-0.0712,-0.161,-0.1118,5.040322581,-1.724988186,0.73593985,0.0236,0.301654135,-0.0447,0.060914806,-0.0106,0.698984303,0.810788721,-0.0281,-0.1289,0.596691729,0.464581417,0.783157895,3.799392097,0.1984,3.840245776,-0.0332,0.753799392,0.618716796,-0.0948,0.873239437,-0.0288,0.608256108,3.007518797,0.785864662,-0.1444,0.817007535,0.655151515,0.2272,0.928483858,1.075602779,0.87250384,0.763104839,0.761904762,1.070977444,0.939708141,0.95334507,1.215143121,-2.230012268,0.733782645,0.58141321,0.3325,0.136828366,-0.1269,0.3561,0.739118225,-1.219699427,-1.423571982,0.1629,0.281662454,0.104491086,-0.0182,0.1003,0.409889661,0.26629513,0.831797235,0.687166526,-2.091138725,-0.152113652,0.791578947,0.425161471,-1.711276742,0.2166,0.639464068,0.2447,0.1514,0.650114155,0.2604,0.2613,-0.0175,-0.0341,-0.047,0.036,-0.0957,0.64528201,9.970089731,-0.0721,-0.1163,-0.0652,4.086636698,3.827018752,0.2632,0.710249671,0.754975978,4.401408451,-1.553780203,0.001725129,1.509471585,1.010752688,2.624127617,-0.119905692,6.605019815,-1.505249827,4.616805171,0.638023027,0.575227964,0.699453552,25.62,3,26
-0.0208,0.07869934,0.443890274,0.994320664,0.002847755,-0.871444502,0.993920973,0.309161963,0.909130625,1.735955056,-0.0222,0.0524,-0.0448,0.770573566,-1.561635714,0.031219029,-0.0014,-0.047597254,0.854084753,0.539973788,0.364194373,0.488730724,0.490153956,0.0195,0.0672,0.525491503,0.500640205,0.339648173,-0.044755566,1.164194373,0.770783277,0.0366,0.516036381,0.910636615,-0.104,0.935854476,0.311052862,3.954132068,-0.0498132,-1.466860856,-0.0699,-0.050638686,0.700742682,0.470948012,0.55140665,-0.0008,0.31750554,0.767831498,0.175956846,-0.097180043,0.02,-0.1577,-0.1198,8.090614887,-1.555626701,0.996170416,0.044,0.340832934,-0.0685,0.129443691,-0.0351,0.672069825,0.593945219,-0.0477,-0.0574,0.591670656,0.196872125,1.10244136,4.393673111,0.1236,4.342162397,-0.0348,0.543057996,0.518020183,-0.024,0.632225064,-0.0719,0.634242784,4.786979416,1.095739588,-0.1369,0.347685684,0.458787879,0.1955,0.939452186,1.09370495,0.848892749,0.872168285,0.536691272,1.210627094,0.903603995,0.820460358,1.418952618,-1.674898316,0.90510083,0.468085106,0.2089,0.298723404,-0.1243,0.2529,0.899960459,-1.03371862,-1.10134399,0.1564,0.281534203,0.254748267,-0.0368,0.0712,0.3421432,0.35966736,0.696482848,0.822854883,-1.470455116,-0.001918465,1.089516515,0.426255437,-1.56812058,0.1604,0.456151035,0.2081,0.1078,0.355593607,0.2303,0.2289,-0.0126,-0.0334,-0.0158,0.0321,-0.0226,0.314889067,14.04494382,0.0214,-0.0892,-0.0526,4.805382028,4.368719965,0.2276,0.46977661,0.369251887,5.115089514,-1.410729254,-0.00304878,1.514044944,0.988276162,3.196629213,0.04568296,9.276437848,-1.258185066,6.234413965,0.773032819,0.473637961,0.482923497,24.12,3,24
-0.0239,0.079912664,0.420571429,0.976142337,0.012072846,-0.88251736,1.011865794,0.301145663,0.903356247,1.79076087,-0.021,0.0582,-0.0561,0.753142857,-1.648054952,0.029255932,0.0029,-0.050775441,0.852001617,0.532955924,0.349311818,0.471556351,0.504377104,0.018,0.0664,0.541290122,0.588988476,0.395128552,-0.038726334,1.145704794,0.783348254,0.0384,0.479041916,0.874418605,-0.1096,0.901197605,0.297614234,3.577817531,-0.061123766,-1.53629458,-0.0694,-0.044890979,0.707642539,0.452891225,0.531561462,-0.0104,0.332140727,0.748502994,0.171205304,-0.111552993,0.0135,-0.1737,-0.1294,7.587253414,-1.620055682,0.955517536,0.0457,0.314798973,-0.0723,0.121485944,-0.0357,0.64,0.589973142,-0.0484,-0.0688,0.563729683,0.218951242,1.045337896,4.142502071,0.1318,4.091653028,-0.0337,0.545981773,0.501342883,-0.0322,0.625533935,-0.0789,0.626118068,4.277159966,1.05774166,-0.1498,0.392895587,0.57030303,0.2107,0.943151298,1.080572963,0.862111293,0.849772382,0.539279869,1.19546621,0.914075286,0.830564784,1.379428571,-1.806299038,0.884794275,0.458265139,0.2338,0.304668953,-0.1371,0.2795,0.863685152,-1.051765835,-1.136254414,0.1678,0.26332737,0.257882883,-0.0432,0.0736,0.329453894,0.376565544,0.71603928,0.799284436,-1.584395622,-0.022747157,1.032506416,0.400715564,-1.634257172,0.175,0.542021924,0.2234,0.112,0.431506849,0.2444,0.2473,-0.0127,-0.0366,-0.0198,0.0307,-0.0351,0.38144881,13.58695652,0.0106,-0.1014,-0.063,4.476275739,4.043671654,0.2414,0.570302234,0.46945779,4.74608448,-1.478556209,0.005897905,1.52173913,0.987725041,3.279891304,0.028060694,8.928571429,-1.321070363,5.714285714,0.753846154,0.463960232,0.586748634,23.75,3,24
-0.0228,0.081719889,0.444700461,0.970711297,0.014861996,-0.898971191,1.012235294,0.363294118,0.894002789,1.981865285,-0.0202,0.0758,-0.1224,0.881336406,-1.498442542,0.025873566,0.0026,-0.055964654,0.848907485,0.711297071,0.422782037,0.486177312,0.427087199,0.0165,0.0352,0.471775573,0.38028169,0.538565629,-0.041136874,1.143483023,0.90275611,0.0376,0.381775856,0.675246266,-0.0558,0.607249751,0.358902836,3.177629488,-0.18799547,-1.396607637,-0.0389,-0.049901186,0.807066481,0.533705253,0.628696605,-0.1084,0.252360795,0.577319588,0.106766144,-0.241420118,-0.0856,-0.1379,-0.094,6.535947712,-1.470005625,0.639507815,0.014,0.256734287,-0.0415,0.05110686,-0.009,0.661290323,0.795631825,-0.0187,-0.1321,0.50881277,0.252069917,0.706684403,4.789272031,0.153,4.705882353,-0.0299,0.732758621,0.596983879,-0.0996,0.837897043,-0.0296,0.551636479,3.325573661,0.715330895,-0.1151,0.423035522,0.375151515,0.1826,0.949557982,1.085803432,0.859294118,0.750326797,0.72,1.046558031,0.904941176,0.950711939,1.202764977,-1.991622213,0.683508103,0.540235294,0.3007,0.168704156,-0.1054,0.3147,0.663489037,-1.063764024,-1.226529486,0.1316,0.245312997,0.113814075,-0.0206,0.0772,0.401456058,0.304031525,0.816941176,0.611058151,-1.916198611,-0.219878296,0.694379781,0.364791865,-1.486676998,0.1736,0.34774665,0.1923,0.1148,0.53196347,0.2125,0.2151,-0.0097,-0.0325,-0.0382,0.0262,-0.1022,0.560278001,12.95336788,-0.0882,-0.0964,-0.0588,5.200208008,4.649000465,0.2088,0.365965834,0.459849005,5.47645126,-1.354097559,0.006080449,1.487046632,0.982588235,2.704663212,-0.165955797,8.710801394,-1.315010366,5.760368664,0.580235145,0.549808429,0.394808743,22.63,3,23
-0.0164,0.078876283,0.427261614,0.99549324,0.002258469,-0.865409128,0.99551346,0.348454636,0.917876815,2.103004292,-0.0173,0.0771,-0.1274,0.898533007,-1.429343406,0.036178632,-0.0009,-0.042819843,0.853780671,0.736104156,0.409970674,0.473125201,0.447867299,0.0155,0.0352,0.481454006,0.316261204,0.49797023,-0.040565297,1.165982405,0.892525914,0.0435,0.38002681,0.64563888,-0.0518,0.571380697,0.350025038,3.218538783,-0.217476489,-1.357151275,-0.037,-0.045063819,0.819228843,0.567851778,0.665102639,-0.1151,0.235591507,0.548257373,0.099366914,-0.257894737,-0.0987,-0.1298,-0.0854,6.802721088,-1.425346846,0.614276139,0.0123,0.23424933,-0.0361,0.0567887,-0.0069,0.693154034,0.801963993,-0.0197,-0.1402,0.492627346,0.184912603,0.672252011,5.030181087,0.147,4.985044865,-0.0301,0.73943662,0.618657938,-0.111,0.862170088,-0.0235,0.526552945,3.351206434,0.669235925,-0.1134,0.407965554,0.281818182,0.1705,0.930169122,1.084560829,0.84995015,0.771428571,0.732801595,1.041219839,0.913758724,0.959530792,1.215158924,-1.969827185,0.642742195,0.565304088,0.2984,0.152004615,-0.1006,0.3107,0.63984551,-1.057767938,-1.200937694,0.1289,0.224975861,0.109900091,-0.0166,0.0699,0.381342062,0.275630789,0.81555334,0.589958159,-1.904032275,-0.238945402,0.666219839,0.364982298,-1.433344319,0.1636,0.275274056,0.1833,0.1134,0.520547945,0.2006,0.1997,-0.0128,-0.0292,-0.0336,0.0283,-0.1101,0.554129912,14.30615165,-0.0978,-0.0937,-0.0502,5.45553737,5.007511267,0.1988,0.306833114,0.391214825,5.865102639,-1.301616215,-0.002248314,1.622317597,0.991026919,2.844062947,-0.198152981,8.818342152,-1.271913964,6.112469438,0.548760863,0.570422535,0.31215847,23.93,3,24
-0.0201,0.083912346,0.447752126,0.978303748,0.010967099,-0.882976859,1,0.363412229,0.900887574,1.983717775,-0.0201,0.0725,-0.1181,0.888213852,-1.443142947,0.031911889,0,-0.052140078,0.845167653,0.720907298,0.429988331,0.486037234,0.425117005,0.0157,0.0338,0.466907776,0.313700384,0.49255751,-0.041196536,1.157526254,0.900930487,0.0371,0.386197281,0.674202128,-0.0522,0.597420704,0.363412229,3.324468085,-0.194598888,-1.354533677,-0.0382,-0.052140078,0.811637081,0.546351085,0.646441074,-0.1042,0.244974446,0.573719066,0.10397387,-0.2442606,-0.0841,-0.1291,-0.0876,6.83994528,-1.423571982,0.63680725,0.0139,0.256883932,-0.0382,0.052116326,-0.0068,0.673147023,0.800218938,-0.0181,-0.1294,0.509585221,0.219871205,0.706866504,5.040322581,0.1462,4.930966469,-0.0314,0.736895161,0.606458675,-0.098,0.852975496,-0.0252,0.547207447,3.48553503,0.706866504,-0.109,0.379978471,0.300606061,0.1714,0.938149973,1.085933224,0.845167653,0.757865937,0.720907298,1.048448937,0.900887574,0.960326721,1.205346294,-1.916728982,0.674202128,0.546351085,0.2869,0.16217765,-0.0977,0.3008,0.659574468,-1.046616027,-1.197529314,0.1247,0.245013298,0.110975981,-0.0184,0.0737,0.403393541,0.293367347,0.811637081,0.607380319,-1.844101667,-0.221890971,0.69153015,0.368351064,-1.443142947,0.1646,0.288672351,0.1827,0.1108,0.492294521,0.2028,0.2028,-0.0113,-0.0314,-0.0354,0.027,-0.098,0.523389468,13.56852103,-0.0841,-0.0909,-0.0538,5.473453749,4.930966469,0.1984,0.302890933,0.398078243,5.834305718,-1.305501465,0,1.50339213,0.978303748,2.691994573,-0.171737799,9.025270758,-1.276209891,6.075334143,0.56981383,0.558467742,0.318306011,25.06,3,25
-0.0186,0.07415961,0.429994142,0.990922121,0.004559635,-0.881597925,0.993355482,0.348362601,0.911132346,2.103542234,-0.02,0.081,-0.1229,0.904510838,-1.472253675,0.027755322,-0.0014,-0.0465,0.861920688,0.737697086,0.406873614,0.492346939,0.444149943,0.0167,0.0367,0.480721613,0.371318822,0.548037889,-0.041949259,1.149667406,0.89512323,0.0438,0.390796932,0.671875,-0.053,0.601533845,0.350692785,3.18877551,-0.199464525,-1.38956571,-0.04,-0.04982561,0.815575729,0.559961777,0.649667406,-0.1092,0.238713868,0.56918973,0.101578947,-0.243704144,-0.0906,-0.1359,-0.0902,6.476683938,-1.463718985,0.635878626,0.0137,0.244748249,-0.0386,0.055340343,-0.0097,0.686584651,0.809648663,-0.02,-0.1332,0.514838279,0.217111316,0.702567523,4.821600771,0.1544,4.74608448,-0.0303,0.744455159,0.614577871,-0.1043,0.855875831,-0.026,0.54432398,3.334444815,0.6978993,-0.1173,0.448869752,0.34,0.1804,0.945988464,1.087572103,0.85619364,0.759067358,0.732795444,1.045681894,0.90507831,0.946230599,1.214997071,-1.985608524,0.667410714,0.556241101,0.2999,0.150948584,-0.107,0.3136,0.661352041,-1.074030347,-1.232509604,0.134,0.234056122,0.105186902,-0.0163,0.0734,0.384897745,0.282082695,0.810156621,0.60809949,-1.911959854,-0.22258459,0.691563855,0.37372449,-1.478556209,0.1707,0.336784409,0.1907,0.1172,0.528824201,0.2107,0.2093,-0.0103,-0.0289,-0.0372,0.027,-0.1029,0.558139535,13.6239782,-0.0892,-0.0973,-0.0535,5.24383849,4.777830865,0.2074,0.355453351,0.439945093,5.543237251,-1.344513471,-0.003333333,1.596730245,0.984337921,2.825613079,-0.177926159,8.532423208,-1.30247937,5.858230814,0.575255102,0.56509161,0.379781421,25.52,3,26
-0.0188,0.069662921,0.438606511,0.995331466,0.002339729,-0.897151632,0.997671169,0.35770843,0.912231559,2.0625,-0.0193,0.0816,-0.1136,0.904625928,-1.494365048,0.023840713,-0.0005,-0.045898438,0.869747899,0.739495798,0.412238325,0.512621359,0.435709037,0.0178,0.0381,0.472164948,0.408450704,0.575101488,-0.043563387,1.144390768,0.896110542,0.044,0.414692757,0.694822006,-0.0548,0.639546859,0.358543417,3.236245955,-0.181192661,-1.410287175,-0.0396,-0.047061692,0.817460317,0.563958917,0.648416532,-0.0959,0.235926629,0.601098524,0.100436681,-0.225218081,-0.0771,-0.1374,-0.0924,6.313131313,-1.489840481,0.670786131,0.0177,0.263645726,-0.0391,0.054790823,-0.0112,0.689891491,0.810644831,-0.0203,-0.1227,0.54376931,0.248390064,0.737040851,4.69043152,0.1584,4.657661854,-0.0284,0.742964353,0.618219038,-0.0948,0.850241546,-0.0279,0.566666667,3.432887058,0.735324408,-0.1186,0.487621098,0.36969697,0.1863,0.953428864,1.091095189,0.867722403,0.762626263,0.737773638,1.060762101,0.910107126,0.939881911,1.217589949,-1.960624694,0.693203883,0.562645552,0.2913,0.149758454,-0.1095,0.309,0.689967638,-1.089404051,-1.249617581,0.1364,0.248543689,0.104578858,-0.0167,0.0768,0.393039918,0.27880597,0.815556591,0.63236246,-1.86685753,-0.197041299,0.731891521,0.390938511,-1.49662969,0.1751,0.361144945,0.1954,0.1208,0.515696347,0.2147,0.2142,-0.0091,-0.0279,-0.0376,0.0269,-0.0943,0.535151029,13.02083333,-0.0766,-0.0983,-0.0543,5.117707267,4.66853408,0.2132,0.386333771,0.470144132,5.367686527,-1.370262558,-0.001165773,1.572916667,0.993013507,2.776041667,-0.152522255,8.278145695,-1.321503491,5.711022273,0.602912621,0.566604128,0.420081967,27.58,3,28
-0.018,0.082531646,0.431024614,0.989710009,0.005171603,-0.890309408,0.997201493,0.351212687,0.915809167,2.071713147,-0.0186,0.0807,-0.1259,0.892959359,-1.492554469,0.03872679,-0.0006,-0.043945313,0.847521048,0.729653882,0.415562914,0.484923842,0.44448543,0.0158,0.0369,0.479072985,0.398207426,0.558863329,-0.038782523,1.167770419,0.892236977,0.0427,0.384114583,0.666459434,-0.0556,0.58984375,0.352198316,3.108486167,-0.201493931,-1.412055797,-0.0397,-0.045343735,0.817118803,0.55191768,0.651214128,-0.1114,0.247928617,0.568684896,0.100643501,-0.243285024,-0.0934,-0.1385,-0.0936,6.41025641,-1.482614118,0.637369792,0.0145,0.245117188,-0.0391,0.056950067,-0.0065,0.675443618,0.796731359,-0.0211,-0.1405,0.5078125,0.234590616,0.697916667,4.725897921,0.156,4.664179104,-0.0332,0.737240076,0.602655771,-0.1079,0.860927152,-0.0252,0.543052533,3.255208333,0.695963542,-0.1205,0.457481163,0.367272727,0.1812,0.925434116,1.080694586,0.845149254,0.756410256,0.72761194,1.047200521,0.913246269,0.964128035,1.211219233,-2.030255109,0.664594343,0.550373134,0.3072,0.156300703,-0.1059,0.3217,0.657755673,-1.077449212,-1.239348725,0.1363,0.234069008,0.113132462,-0.0187,0.0753,0.384576098,0.288728149,0.81483209,0.608641592,-1.95091959,-0.221471173,0.688802083,0.366801368,-1.495270715,0.1747,0.359317905,0.1958,0.118,0.551940639,0.2144,0.2138,-0.0146,-0.0326,-0.038,0.0304,-0.1073,0.577653034,13.28021248,-0.0928,-0.0994,-0.0567,5.107252298,4.677268475,0.2116,0.388961892,0.467398765,5.518763797,-1.347996286,-0.001401214,1.567065073,0.986940299,2.810092961,-0.179270633,8.474576271,-1.319771197,5.724098454,0.563257694,0.557655955,0.385245902,24.03,3,24
